title,abstract,sha,full_text_file,has_pdf_parse,has_pmc_xml_parse,publish_time
Protective effects of hypericin against infectious bronchitis virus induced apoptosis and reactive oxygen species in chicken embryo kidney cells,"ABSTRACT Avian infectious bronchitis virus (IBV), a coronavirus, causes infectious bronchitis leading to enormous economic loss in the poultry industry worldwide. Hypericin (HY) is an excellent compound that has been investigated in antiviral, antineoplastic, and antidepressant. To investigate the inhibition effect of HY on IBV infection in chicken embryo kidney (CEK) cells, 3 different experimental designs: pre-treatment of cells prior to IBV infection, direct treatment of IBV-infected cells, and pre-treatment of IBV prior to cell infection were used. Quantitative real-time PCR (qRT-PCR), immunofluorescence assay (IFA), flow cytometry, and fluorescence microscopy were performed and virus titer was determined by TCID50. The results revealed that HY had a good anti-IBV effect when HY directly treated the IBV-infected cells, and virus infectivity decreased in a dose-dependent manner. Furthermore, HY inhibited IBV-induced apoptosis in CEK cells, and significantly reduced the mRNA expression levels of Fas, FasL, JNK, Bax, Caspase 3, and Caspase 8, and significantly increased Bcl-2 mRNA expression level in CEK cells. In addition, HY treatment could decrease IBV-induced reactive oxygen species (ROS) generation in CEK cells. These results suggested that HY showed potential antiviral activities against IBV infection involving the inhibition of apoptosis and ROS generation in CEK cells.",f48acaa9b87ab31e2be26149983fd243c4a9be6f,custom_license,True,False,2019-12-31
Comparison of mono- and co-infection by swine influenza A viruses and porcine respiratory coronavirus in porcine precision-cut lung slices,"Abstract Coronaviruses as well as influenza A viruses are widely spread in pig fattening and can cause high economical loss. Here we infected porcine precision-cut lung slices with porcine respiratory coronavirus and two Influenza A viruses to analyze if co-infection with these viruses may enhance disease outcome in swine. Ciliary activity of the epithelial cells in the bronchus of precision-cut lung slices was measured. Co-infection of PCLS reduced virulence of both virus species compared to mono-infection. Similar results were obtained by mono- and co-infection experiments on a porcine respiratory cell line. Again lower titers in co-infection groups indicated an interference of the two RNA viruses. This is in accordance with in vivo experiments, revealing cell innate immune answers to both PRCoV and SIV that are able to restrict the virulence and pathogenicity of the viruses.",4319907fb3a7a2178da1028d428cc165f17e7904,custom_license,True,False,2017-12-31
Antiviral effect of lithium chloride on porcine epidemic diarrhea virus in vitro,"Abstract Porcine epidemic diarrhea virus (PEDV), a member of the Coronaviridae family, causes acute diarrhea, vomiting, dehydration, and high mortality rates in neonatal piglets. Severe outbreaks of PEDV variants have re-emerged in Asia and North America since 2010, causing tremendous economic losses to the swine industry. The lack of effective therapeutic treatment promotes the research for new antivirals. Lithium chloride (LiCl) has been reported as a potential antiviral drug for certain viruses. In this study, the antiviral effect of LiCl on PEDV in Vero cells was evaluated. Real-time quantitative PCR and indirect immunofluorescence assay indicated that LiCl effectively inhibited the entry and replication of PEDV in Vero cells. The expression of viral RNA and protein of PEDV in Vero cells was suppressed in a dose-dependent manner by LiCl. Moreover, addition of LiCl inhibited both early and late cell apoptosis induced by PEDV. Our data implied that LiCl could be a potential antiviral drug against PEDV infection. Further studies are required to explore the antiviral effect of lithium chloride on PEDV infection in vivo.",2144e51e8ee97ba0715d6e50306dd786daa63e79,custom_license,True,False,2018-06-30
Porcine aminopeptidase N is a functional receptor for the PEDV coronavirus,"Abstract Porcine epidemic diarrhea virus (PEDV) causes lethal diarrhea in piglets that leads to great economic losses in East Asia. It was reported that aminopeptidase N (APN) is the receptor for transmissible gastroenteritis virus (TGEV), human coronavirus 229E (HCoV-229E) and feline coronavirus (FeCoV) which all belong to group I coronavirus including as well as PEDV. It was also confirmed previously that porcine aminopeptidase N (pAPN) can bind to PEDV, and anti-pAPN antibodies may inhibit the combination. To investigate whether pAPN is a receptor for PEDV, we transfected MDCK cells with porcine aminopeptidase (pAPN) cDNA and this enabled non-susceptible cells to support PEDV replication and serial viral propagation. Moreover, the infection was blocked by antibodies against pAPN, implies the critical role of pAPN during virus entry. In addition, immunofluorescence assays for detection of pAPN and PEDV antigens, together with neutralization assays using antibodies against pAPN, further confirmed the correlation between pAPN expression and viral replication in pAPN-transfected MDCK cells. These results indicate that pAPN is a functional receptor for PEDV.",0aaeb444b61e12df44b17c6672c467b5e4d8d0c9,custom_license,True,False,2007-08-15
Wet markets—a continuing source of severe acute respiratory syndrome and influenza?,"Summary Context Live-animal markets (wet markets) provide a source of vertebrate and invertebrate animals for customers in tropical and subtropical regions of the world. Wet markets sell live poultry, fish, reptiles, and mammals of every kind. Live-poultry markets (mostly chicken, pigeon, quail, ducks, geese, and a wide range of exotic wild-caught and farm-raised fowl) are usually separated from markets selling fish or red-meat animals, but the stalls can be near each other with no physical separation. Despite the widespread availability of affordable refrigeration, many Asian people prefer live animals for fresh produce. Wet markets are widespread in Asian countries and in countries where Asian people have migrated. Live-poultry markets were the source of the H5N1 bird-influenza virus that transmitted to and killed six of 18people in Hong Kong. Starting point Yi Guan and colleagues (Science 2003; 302: 276–78) recently reported the isolation of severe acute respiratory syndrome (SARS) coronavirus (CoV) from Himalayan palm civets (Paguna larvata) in wet markets in Shenzen, southern China. These researchers also found serological evidence of infection in raccoon dogs (Nyctereutes pro-cuyoinboides). Serological evidence for SARS CoV in human beings working in these markets, taken together with the earliest cases of SARS in restaurant workers, supports the contention of a potential zoonotic origin for SARS. Where next? Will SARS reappear? This question confronts public-health officials worldwide, particularly infectious disease personnel in those regions of the world most affected by the disease and the economic burden of SARS, including China, Taiwan, and Canada. Will the virus re-emerge from wet markets or from laboratories working with SARS CoV, or are asymptomatic infections ongoing in human beings? Similar questions can be asked about a pandemic of influenza that is probably imminent. Knowledge of the ecology of influenza in wet markets can be used as an early-warning system to detect the reappearance of SARS or pandemic influenza.",7dd2342dec468a14a74dded901f70ec7d84a38aa,custom_license,True,False,2004-01-17
Characterization of the interaction between recombinant porcine aminopeptidase N and spike glycoprotein of porcine epidemic diarrhea virus,"Abstract Porcine epidemic diarrhea (PED) has caused huge economic losses to the global pork industry. Infection by its causative agent PED virus (PEDV), an Alpha-coronavirus, was previously proven to be mediated by its spike (S) glycoprotein and a cellular receptor porcine aminopeptidase N (pAPN). Interestingly, some recent studies have indicated that pAPN is not a functional receptor for PEDV. To date, there is a lack of a direct evidence for the interaction between pAPN and PEDV S protein in vitro. Here, we prepared pAPN ectodomain and the truncated variants of PEDV S protein in Drosophila S2 cells. These recombinant proteins were homogeneous after purification by metal-affinity and size-exclusion chromatography. We then assayed the purified target proteins through immunogenicity tests, PEDV binding interference assays, circular dichroism (CD) measurements, pAPN activity assay and structural determination, demonstrating that they were biologically functional. Finally, we characterized their interactions by gel filtration chromatography, native-polyacrylamide gel electrophoresis (PAGE) and surface plasmon resonance (SPR) analyses. The results showed that their affinities were too low to form complexes, which suggest that pAPN may be controversial as the genuine receptor for PEDV. Therefore, further research needs to be carried out to elucidate the interaction between PEDV and its genuine receptor.",8152688db9f76350e5e1667f66656968eb5474d9,custom_license,True,False,2018-10-01
Inhibitory effect of silver nanomaterials on transmissible virus-induced host cell infections,"Abstract Coronaviruses belong to the family Coronaviridae, which primarily cause infection of the upper respiratory and gastrointestinal tract of hosts. Transmissible gastroenteritis virus (TGEV) is an economically significant coronavirus that can cause severe diarrhea in pigs. Silver nanomaterials (Ag NMs) have attracted great interests in recent years due to their excellent anti-microorganism properties. Herein, four representative Ag NMs including spherical Ag nanoparticles (Ag NPs, NM-300), two kinds of silver nanowires (XFJ011) and silver colloids (XFJ04) were selected to study their inhibitory effect on TGEV-induced host cell infection in vitro. Ag NPs were uniformly distributed, with particle sizes less than 20 nm by characterization of environmental scanning electron microscope and transmission electron microscope. Two types of silver nanowires were 60 nm and 400 nm in diameter, respectively. The average diameter of the silver colloids was approximately 10 nm. TGEV infection induced the occurring of apoptosis in swine testicle (ST) cells, down-regulated the expression of Bcl-2, up-regulated the expression of Bax, altered mitochondrial membrane potential, activated p38 MAPK signal pathway, and increased expression of p53 as evidenced by immunofluorescence assays, real-time PCR, flow cytometry and Western blot. Under non-toxic concentrations, Ag NPs and silver nanowires significantly diminished the infectivity of TGEV in ST cells. Moreover, further results showed that Ag NPs and silver nanowires decreased the number of apoptotic cells induced by TGEV through regulating p38/mitochondria-caspase-3 signaling pathway. Our data indicate that Ag NMs are effective in prevention of TGEV-mediated cell infection as a virucidal agent or as an inhibitor of viral entry and the present findings may provide new insights into antiviral therapy of coronaviruses.",7c5969836b3f2880ca845e5cd4c4414a57db74c7,custom_license,True,False,2014-04-30
Genotyping of avian infectious bronchitis virus in Iran: Detection of D274 and changing in the genotypes rate,"Abstract The coronavirus avian Infectious bronchitis virus (IBV) poses economic threats to poultry farms worldwide, affecting the performance of both meat-type and egg-laying birds. To define the evolution of recent IBVs in Iran, a genetic analysis based on hypervariable nucleotide sequences of S1 gene was carried out. Tracheal swab samples were collected from 170 Broiler flocks during 2017. Ten tracheal swabs from each flock pooled. From a total number of 170 flocks tested, 84.71% found to be positive. Phylogenetic tree analysis revealed the presence of D274 as a first time in Iran. IS/1494/06 was showed to be dominant IBV type circulating in broiler farms with a significantly higher prevalence than other four genotypes. Considering fluctuations in QX-type prevalence in recent years, continuous monitoring is necessary to reduce economic consequences in layer and broiler farms. The findings highlight the importance of using modified vaccination strategies that are adapted to the changing disease scenario.",52467f330dbc2d3ec0e98abd1ac58eb15a9b6aa2,custom_license,True,False,2019-08-31
Cost-effectiveness of transfusion of platelet components prepared with pathogen inactivation treatment in the United States,"Abstract Background: The Intercept Blood System (IBS) for platelets has been developed to reduce pathogen transmission risks during transfusions. Objective: This study was a comprehensive economic analysis of the cost-effectiveness of using the IBS for single-donor apheresis platelets (AP) and random-donor pooled platelet concentrates (PC) versus AP and PC without the IBS in the United States in patient populations in which platelets are commonly transfused. Methods: All data used in this analysis were summarized from existing published sources (primarily indexed in MEDLINE) and data on file at Baxter Healthcare Corporation (Chicago, Illinois) and Cerus Corporation (Concord, California). A literature-based decision-analytic model was developed to assess the economic costs and clinical outcomes associated with the use of AP and PC treated with the IBS for several conditions and procedures that account for a considerable proportion of the platelet usage in the United States: acute lymphocytic leukemia, non-Hodgkin's lymphoma, coronary artery bypass graft, and hip arthroplasty Risks of infection with HIV, hepatitis C virus (HCV), hepatitis B virus, human T-cell lymphotropic virus type 1, or bacterial agents were incorporated into the model. Possible benefits of reduction of the risk of emerging HCV like pathogens and elimination of the need for gamma irradiation were explored in sensitivity analyses. Results: The incremental cost per quality-adjusted life-year gained by using AP + IBS versus untreated AP ranged from $1,308,833 to $4,451,650 (without bacterial testing) and $4,759,401 to $22,968,066 (with bacterial testing). Corresponding figures for PC + IBS versus untreated PC ranged from $457,586 to $1,816,060. Inclusion of emerging HCV like virus and the elimination of the need for gamma irradiation improved the cost-effectiveness to a range of $177,695 to $1,058,127 for AP without bacterial testing, $176,572 to $1,330,703 for AP with bacterial testing, and $22,888 to $153,564 for PC. The model was most likely to be affected by mortality from bacterial contamination, IBS effect on platelet utilization, and the inclusion of potential benefits (ie, gamma irradiation and/or emergent HCVlike virus). The model was relatively insensitive to changes in the IBS price and viral transmission risks. Conclusions: The cost-effectiveness of pathogen inactivation via the IBS for platelets is comparable to that of other accepted blood safety interventions (eg, nucleic acid amplification technology). The IBS for platelets may be considered a desirable strategy to increase the safety of platelet transfusions and a potential insurance against the threat of emerging pathogens.",b757b63173908e7dcd256e72ede22d6db7ea780a,custom_license,True,False,2003-09-30
The psychological impact of the COVID-19 epidemic on college students in China,"Abstract A COVID-19 epidemic has been spreading in China and other parts of the world since December 2019. The epidemic has brought not only the risk of death from infection but also unbearable psychological pressure. We sampled college students from Changzhi medical college by using cluster sampling. They responded to a questionnaire packet that included the 7-item Generalized Anxiety Disorder Scale (GAD-7) and those inquiring the participants’ basic information. We received 7,143 responses. Results indicated that 0.9% of the respondents were experiencing severe anxiety, 2.7% moderate anxiety, and 21.3% mild anxiety. Moreover, living in urban areas (OR = .810, 95% CI = .709 - .925), family income stability (OR = .726, 95% CI = .645 - .817) and living with parents (OR = .752, 95% CI = .596 - .950) were protective factors against anxiety. Moreover, having relatives or acquaintances infected with COVID-19 was a risk factor for increasing the anxiety of college students (OR = 3.007, 95% CI = 2.377 - 3.804). Results of correlation analysis indicated that economic effects, and effects on daily life, as well as delays in academic activities, were positively associated with anxiety symptoms (P < .001). However, social support was negatively correlated with the level of anxiety (P < .001). It is suggested that the mental health of college students should be monitored during epidemics.",abca4179b3826ec453deacc4aed1030a0ded2700,custom_license,True,False,2020-03-20
Age-dependent variation in innate immune responses to porcine epidemic diarrhea virus infection in suckling versus weaned pigs,"Abstract Porcine epidemic diarrhea (PED) is an enteric coronaviral infection that causes severe morbidity and mortality in suckling pigs, but less severe disease in older pigs. Consequently, it causes significant economic losses to the pork industry. There are limited studies on the innate immune responses to PED virus (PEDV) in pigs. The aims of our study were to investigate differences in innate immune responses to PEDV infection in suckling and weaned pigs and to examine if disease severity coincides with reduced innate immune responses. Weaned 26-day-old pigs (n =20) and 9-day-old nursing pigs (n =20) were assigned to PEDV inoculated or uninoculated control groups. The pigs were observed daily for clinical signs, virus shedding and were euthanized at post-inoculation days (PIDs) 1 and 5 to assay immune responses. Blood samples were collected at PIDs 1, 3 and 5. The natural killer (NK) cell frequencies, NK cell activities (lysis of target K562 tumor cells in vitro), CD3+CD4+ T cell and CD3+CD8+ T cell frequencies were measured in blood and ileum at PIDs 1 and 5. The PEDV infected suckling pigs showed severe diarrhea and vomiting at PID 1, whereas the PEDV infected weaned pigs showed milder clinical signs starting at PID 3. PEDV infected suckling pigs had significantly higher diarrhea scores, earlier fecal PEDV RNA shedding and significantly higher viremia (viral RNA in serum) compared to weaned pigs. There was no mortality in either infected suckling or infected weaned pigs. The control pigs not inoculated with PEDV did not show any clinical signs and no detectable fecal or serum PEDV RNA. Strikingly, PEDV infected suckling pigs had significantly lower NK cell frequencies, undetectable NK cell activity and lower IFNγ producing NK cells in blood and ileum compared to PEDV infected weaned pigs. Pro-inflammatory cytokine profiles of PEDV infected suckling pigs differed from those of PEDV infected weaned pigs and coincided with onset of fecal PEDV RNA shedding and serum PEDV RNA titers. The infected suckling pigs have higher and earlier increases in serum IFNα, but lower serum IL-8 and TNFα levels compared to infected weaned pigs. CD3+CD4+ T cell frequencies were significantly higher in ileum of suckling pigs than in weaned pigs, whereas there was no difference in CD3+CD8+ T cell frequencies. In conclusion, the observations of impaired lytic activity and IFN-γ production by NK cells in suckling pigs coincided with the increased severity of PEDV infection in the suckling pigs compared with the weaned pigs.",4a09e9f3ff98c3f458a0602f0795bad0561a7f72,custom_license,True,False,2015-12-15
