index,title,text
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"1, [5] [6] [7] These include isolating ill persons, contact tracing, quarantine of exposed persons, travel restrictions, school and workplace closures, and cancellation of mass gathering events"
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"5 For example, social distancing measures have been effective in past influenza epidemics by curbing human-to-human transmission and reducing morbidity and mortality"
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"11, 12 First, inter-city travel bans or restrictions have been taken to prevent further seeding the virus during the"
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"However, Wuhan's lockdown is likely to have occurred during the latter stages of peak population numbers leaving the city before CNY, with around 5 million people likely leaving before the start of the travel ban, departing into neighbouring cities and other megacities in China"
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"The second group of containment measures involves improving the screening, contact tracing, identification, diagnosis, isolation and reporting of suspected ill persons and confirmed cases"
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"11 As part of these social distancing policies, Chinese government encouraged people to stay at home as much as possible, cancelled or postponed large public events and mass gatherings, and closed libraries, museums, and workplaces"
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"Some previous studies have preliminarily explored the lockdown of Wuhan, [25] [26] [27] travel restrictions, 28-30 airport screening, 31, 32 and the isolation of cases and contact tracing for containing virus transmission, respectively"
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"Three population movement datasets, obtained from Baidu location-based services providing over 7 billion positioning requests per day, 35, 36 were used in this study to measure travel restrictions and social distancing across time and "
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"The daily outflow from each city since Wuhan's lockdown and travel restrictions that were applied on Table S1 ), as the policies of travel restriction and social distancing measures were implemented and occurred at the same time across the country."
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"The lockdown of Wuhan might not have prevented the seeding of the virus from the city, as the travel ban was put in place at the latter stages of outbound travel prior to CNY's day ( Figure 3 )."
34099,Effect of non-pharmaceutical interventions for containing the COVID-19 outbreak in China,"Generally, the early detection and isolation of cases was estimated to quickly and substantially prevent more infections than contact reduction and social distancing across the country (5-fold versus 2.6-fold), but without the intervention of contact reductions, in the longer term, the epidemics would increase exponentially"
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"Social distancing on a large scale, first at the epicentre of the outbreak in Wuhan, and later in other locations was shown to slow down SARS-CoV-2 spread (e.g"
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,[10] used social contact data collected in the POLYMOD project [4] to quantify the impact of school closure on the spread of airborne infections
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"By considering mixing patterns at different locations including or excluding the contribution of some of these locations, social distancing measures can be mimicked and their impact on disease spread can be investigated to potentially guide policy makers."
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,We build upon the socialmixr R package [11] and hope to contribute to the analysis of social distancing measures
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"As a case study, we exploit the tool to quantify the potential impact of school closures and a shift of workers from a common workplace, to teleworking at home."
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"For example, school closure can be simulated by excluding all contacts that took place ""at school"" before calculating m ij "
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"To simulate the effect of telework and school closure, the social contact matrix M is calculated as:"
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"Finally, the user can enable reactive strategies such as school closure and increase the level of telework"
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,We estimate the effect of school closure and telework on disease transmission dynamics
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"We analyse the change in transmission dynamics with 20%, 35% and 50% telework with and without school closure, based on earlier survey-based responses on the possibilities of employees to conduct their work activities remotely as teleworker [16] ."
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,The analysis of school closure and increasing the proportion of telework is only one demonstration of the potential uses of this platform
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,COVID19 case study Figure 2 shows the effect of an increasing proportion of telework by country with and without school closure
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"The effect of school closure is country-specific, e.g"
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"Italy, Luxembourg and France, we predict school closure to decrease the R 0 by 20%."
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"The relative incidence, as presented in Figure 3 , shows the impact of school closure compared to an increase in telework"
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"It does not capture compensation behavior due to not being at school or work, nor social distancing due to (pandemic) scares."
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,"For example, assuming susceptibility and infectivity is lower for children, would imply that school closure as an intervention would have less impact whereas telework would have a larger impact"
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,Figure 2 : Predicted R 0 ratio by country due to increased teleworking and/or school closure: The reference proportion for telework is fixed to 5% to present a relative increase in telework.
34105,SOCRATES: An online tool leveraging a social contact data sharing initiative to assess mitigation strategies for COVID-19,https://doi.org/10.1101/2020.03.03.20030627 doi: medRxiv preprint with school closure Figure 3 : Predicted relative incidence by country with increased teleworking and/or school closure: The reference proportion for telework is fixed to 5% to present a relative increase in telework.
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Hence, In addition to strict quarantine management, substantial social distancing measures to limit population mobility and to reduce within-population contact rates were executed almost in the whole country"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"quarantining the infected, the suspicious and their close contacts; second, social distancing to confine within-population contact; third, locking down the epicenter to prevent further exportation of infected and latently infected individuals to other regions."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Theoretically, if substantial social distancing and/or epicenter lockdown were implemented early enough, there would be no prevalence or no spreading"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"In this study, we developed data-driven susceptible-exposed-infectious-quarantine-recovered (SEIQR) models to simulate the epidemic under the interventions of social distancing and epicenter lockdown, and to evaluate the impact of earlier interventions on the epidemic size and death number totally and respectively in Wuhan, Hubei Province, and 12 other provinces and municipalities."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,daily latent infected ratio the daily exposed individuals exported from Wuhan to Hubei the daily exposed individuals exported from Wuhan to other provinces lockdown social distancing estimated latent infected individuals Figure 1 
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"social distancing and epicenter lockdown, to models"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"In the revised models of Wuhan and Hubei, parameters involving social distancing measures such as the removed rate, the decline factor of the reproductive number and the isolating ratio of susceptible individuals inherited from the initial models"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Reasonably, earlier activating substantial social distancing at high-level (1*λ0), which is the actual social distancing strength implemented in China, could lead to the best results"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,showed the estimated epidemic controlled with the current strategy (simultaneously activated nationwide social distancing and epicenter lockdown on Jan 23) for comparison.
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Some research suggested social distancing is effective, under the condition of early activation and long-lasting implement of combined measures [8] , strict implement [6, 9] , and spontaneously adopted [10] ; some concluded the effectiveness was mild [11] ; some argued that moderate social distancing can worsen the disease outcome, [6, 9] But real-world studies are rare"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Here we quantified the impact of social distancing on the epidemic size in the real world, providing evidence that social distancing is effective to interrupt the transmission of the respiratory pathogen, especially with early implementation and to a substantial extent"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Activating social distancing at the possible earliest time in the epicenter could gain time for the preparation of regions out of epicenter, and reduce wide range socioeconomic impact."
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Unexpectedly, our results showed that the significant decrease of the epidemic size by earlier social distancing would be partially neutralized by earlier epicenter lockdown"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"In addition to the mainly discussed strategies of social distancing and epidemic lockdown, measures implemented in China also included forceful medical supports to Wuhan, reinforced quarantine management, and public health measures, e.g"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"We choose Jan 3, 2020 as the earliest available time point to implement interventions of social distancing and/or epicenter lockdown for two reasons"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"For those regions with little people flow from the epicenter and with a population of low density, it could be possible that reinforced quarantine management without stringent social distancing could be effective enough to interrupt local transmission"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"Based on the epidemic of COVID-19 in mainland China, we developed data-driven SEIQR models to investigate the impact of social distancing and epicenter lockdown on the epidemic dynamics"
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,Activating social distancing at the possible earliest time with comprehensive and rigorous measures could significantly reduce the epidemic size of COVID-19
34127,The impact of social distancing and epicenter lockdown on the COVID-19 epidemic in mainland China: A data-driven SEIQR model study,"A stepwise implementation of social distancing in the epicenter city first, then in the province, and later the whole nation could be more practical and cost-effective"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"2 To reduce further spread of the disease, governments have implemented community measures to increase social distancing for those at highest risk of infection"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"4 Contact tracing, a core strategy to control disease, is used to identify individuals who may have been exposed to an infectious disease and to focus interventions on this high risk group"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"While mass restrictions on movements within cities have been implemented during this outbreak and are sometimes referred to as quarantines, here we focus on the effectiveness of quarantine and active monitoring on an individual basis based on contact tracing."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"Assuming perfect intervention performance is not possible, the high feasibility parameters represent an upper-bound on the expected ability to implement interventions based on contact tracing"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,The number of days an individual is under quarantine or active monitoring is measured as the time difference between when an individual is identified via contact tracing and when symptoms prompt isolation -which is immediate for an individual under quarantine and determined by the frequency of monitoring for an individual under active monitoring
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"Interventions based on contact tracing, unlike mass interventions such as travel restrictions and social distancing, are targeted at individuals and therefore require resources --material and personnel --proportional to the number of cases traced: contact tracing requires detailed interview of case patients to learn of contacts and public health outreach to trace them; active monitoring of contacts may include twice-daily visits by healthcare workers or phone-based self-monitoring; 14 and individual quarantine of contacts requires private space, provision of essentials, and investment in enforcement"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"15 Depending on the ratio of uninfected to infected contacts traced, individual quarantine, even if initially effective, may soon become infeasible as the epidemic grows, and will need to be supplemented or deprioritized to focus resources on other interventions such as social distancing."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"In locations at an early stage of COVID-19, where resources allow investment in high-quality implementation of interventions based on contact tracing, the effectiveness of individual quarantine or active monitoring depends heavily on i) aspects of the disease, especially the assumed serial interval and timing of presymptomatic transmission, and ii) aspects of the setting including the fraction of contacts traced"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"The extent to which it is worth investing in imperfect contact tracing will depend on the rate of epidemic growth, which affects feasibility, and the other mix of interventions being considered."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"In a setting where the COVID-19 case count continues to grow, resources may be prioritized for scalable community interventions such as social distancing; however, close contacts such as family members of a patient may still undergo targeted interventions"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"In our modeling framework, social distancing functions synergistically by reducing the reproductive number of infected individuals in the community who are not in quarantine or isolation"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"If social distancing reduces the reproductive number to 1.25 (e.g., 50% of person-to-person contact is removed in a setting where , active monitoring of 50% of contacts can result in overall outbreak .5) R 0 = 2 control (ie, ) ( Figure 6 )"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"Tracing 10%, 50%, or 90% of contacts on top of social distancing R e < 1 resulted in a median reduction in of 3.2%, 15% and 33%, respectively, for active monitoring R e and 5.8%, 32%, and 66%, respectively, for individual quarantine."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"To the extent that interventions based on contact tracing can be implemented, they can help mitigate the spread of COVID-19"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"In such circumstances where resources are prioritized for scalable interventions such as social distancing, 16 we show active monitoring or individual quarantine of high-risk contacts can contribute synergistically with social distancing."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"17 In Guangdong, WHO reports that the proportion of fever clinic testing positive for SARS-CoV-2 declined from 0.47% on 30 January to 0.02% on 16 February, during a period of intensive social distancing interventions"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"17 If one assumes that these social distancing interventions reduced transmission of nearly all infections that could cause attendance at a fever clinic, one might expect a lower total number of attendees, with proportionate declines in all infectious fever causes that are affected by social distancing"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"If one assumes that most fever causes are affected by social distancing, the declining proportion of SARS-CoV-2 among fever cases may reflect the benefits of interventions aimed specifically at this infection, which is to say case-based interventions like active monitoring, individual quarantine, and isolation."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"The effectiveness of individual quarantine versus active monitoring, targeted by contact tracing, heavily depends on the assumptions regarding the serial interval, the amount of transmission that occurs prior to symptom onset, and the feasibility setting"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"In these circumstances, complementary interventions such as social distancing and pharmaceutical interventions may be needed if efficient contact tracing and rapid isolation are not readily achievable, regardless of the extent of presymptomatic transmission."
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,The scope of this work compares individual quarantine and active monitoring targeted by contact tracing and does not simulate other approaches such as self-isolation or mass quarantine
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"Active monitoring (yellow) and individual quarantine (blue) of 10%, 50%, and 90% of contacts provide an incremental benefit over social distancing for serial interval scenario 1"
34137,Modeling the Comparative Impact of Individual Quarantine vs. Active Monitoring of Contacts for the Mitigation of COVID-19,"In such settings, resources may be prioritized for broader social distancing measures, and active monitoring or individual quarantine of high-risk contacts can contribute synergistically"
34181,Transmission potential of COVID-19 in Iran,The Iranian authorities 31 have adopted social distancing measures to slow disease transmission (5)
34181,Transmission potential of COVID-19 in Iran,Social distancing measures and prompt healthcare delivery need to be implemented swiftly
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"We acknowledge that boundaries between these categories may be blurred, but defined broadly these categories have different implications for prevention, responding differently to classical measures of case isolation and quarantining contacts (9) (10) (and for a specific application to COVID-19 see below (11))."
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"If the success rates are high enough, the combination of isolation and contact tracing/quarantining could bring R below 1 and therefore effectively control the epidemic."
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"https://doi.org/10.1101/2020.03.08.20032946 doi: medRxiv preprint our infectiousness model above, i.e., quantifying how the SARS-CoV-2 epidemic is expected to be controlled or not by case isolation and the quarantining of traced contacts"
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"The x axis is the success rate of case isolation, which can be thought of either as the fraction of symptomatic individuals isolated, assuming perfect prevention of transmission on isolation, or the degree to which infectiousness of symptomatic individuals is reduced assuming all of them are isolated"
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"The y axis is the success rate of contact tracing; similarly, this can be thought of as the fraction of all contacts traced, assuming perfectly successful quarantine upon tracing, or the degree to which infectiousness of contacts is reduced assuming all of them are traced"
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"https://doi.org/10.1101/2020.03.08.20032946 doi: medRxiv preprint (33) suggest that in practice manual contact tracing can only improve on this to a limited extent: it is too slow, and cannot be scaled up once the epidemic grows beyond the early phase, due to limited personnel"
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"Considering our quantification of SARS-CoV-2 transmission, we suggest that this approach, with a mobile phone App implementing instantaneous contact tracing, could reduce transmission enough to achieve R < 1 and sustained epidemic suppression, stopping the virus from spreading further"
34187,Quantifying dynamics of SARS-CoV-2 transmission suggests that epidemic control and avoidance is feasible through instantaneous digital contact tracing,"If this is an accurate picture of viral spread in Europe and not an artefact of early growth, epidemic control with only case isolation and quarantining of traced contacts appears implausible in this case, requiring the author/funder, who has granted medRxiv a license to display the preprint in perpetuity."
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,contagion prevention from school closures justifies the potential loss of healthcare workers from the standpoint of reducing cummulative mortality.
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,COVID-19; coronavirus; SARS-CoV-2; outbreak; school closure; social distancing; non-pharmaceutical interventions; healthcare; labor supply; doctors; nurses.
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,"Multiple countries, states, and school districts are employing school closures as a non-pharmaceutical social distancing strategy"
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,Support for school closures mostly comes from models and experience with influenza
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,We found only two studies that attempted to quantify the potential child care burden of school closures for healthcare workers
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,"Using current detailed data from the US Current Population Survey, we quantify the exposure of the US healthcare sector, occupations within the healthcare sector, and individual US states to unmet child care obligations for US healthcare workers in the event of a school closure"
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,We identify the parameter space where school closure could lead to a greater number of deaths from COVID-19 through healthcare labor force reductions
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,We find that the current best estimates of healthcare worker likely absenteeism to provide child care in the event of school closures imply great uncertainty to whether school closures will ultimately reduce COVID-19 mortality.
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,"Social distancing, including school closures, can limit COVID-19 cases"
34204,The Impact of School Closure for COVID-19 on the US Healthcare Workforce and the Net Mortality Effects,"However, the evidence that the potential transmission reduction benefits of mandatory school closures exceed the costs of potentially imposing greater child care obligations on healthcare workers, thereby reducing the healthcare workforce, is not overwhelming"
